,last,status,title
2052,2.2,Success,莎明．歐貝-奇諾依：自殺炸彈客學校.txt
2053,2.2,Success,如何解釋意識？.txt
2054,2.2,Success,我被綁架囚禁長達317日。我當時的所感所想…….txt
2055,2.2,Success,羅伯特‧紐沃夫: 地下經濟的力量.txt
2056,2.2,Success,當媒體以利益為先時將會怎麼樣？.txt
2057,Failed,Failed,取樣混搭如何改變音樂.txt
2058,2.2,Success,尼克‧席爾斯(Nick Sears)示範「Orb」展示器.txt
2059,2.2,Success,雪莉·透克(Sherry Turkle) :有連綫，卻孤單？.txt
2060,Failed,Failed,伊芙‧恩斯勒: 身體和心靈的快樂.txt
2061,2.2,Success,保羅羅默：世界上第一個「特區市」？.txt
2062,2.2,Success,辯論：這個世界需要核能嗎?.txt
2063,2.2,Success,拉古的智慧型插座.txt
2064,2.2,Success,Dennis Dutton: 美感演化論.txt
2065,Failed,Failed,艾絲特•佩雷爾：對長期伴侶保持欲望的秘訣.txt
2066,Failed,Failed,Rita Pierson: 每個孩子都需要一個冠軍寶座.txt
2067,2.2,Success,韋德大衛斯討論瀕危文化.txt
2068,Failed,Failed,受損的大腦能自癒嗎？.txt
2069,Failed,Failed,Brene Brown: 脆弱的力量.txt
2070,1.8333333333333333,Success,凱利：如何建立創造力自信心.txt
2071,2.375,Success,史都(Stew )談：“滑雪的黑人”.txt
2072,Failed,Failed,卡梅倫·羅素: 外表並非一切。相信我，我是模特兒.txt
2073,Failed,Failed,為什麼最棒的聘僱或許沒有完美的履歷表.txt
2074,Failed,Failed,能改變農業的塵封太空科技.txt
2075,Failed,Failed,用網路學習每件事：一個「怪咖」的建議.txt
2076,2.2,Success,瑞秋．蘇絲嫚: 世上最古老的生物.txt
2077,2.2,Success,漢娜羅辛：女性崛起的新數據.txt
2078,1.5714285714285714,Success,心理學的十大迷思：揭露真相.txt
2079,2.2,Success,性愛與感官經驗中鮮為人知的故事.txt
2080,Failed,Failed,如何管理集體創造力.txt
2081,2.2,Success,布魯諾‧波登摺紙，魯法斯‧卡帕多伽奏樂.txt
2082,2.5,Success,Cameron Herold: 教育出小創業家.txt
2083,Failed,Failed,剖析紐約客雜誌的漫畫.txt
2084,2.2,Success,威廉‧坎寬巴（William Kamkwamba）談論建造風車.txt
2085,2.2,Success,葛蘭妮教你如何聆聽.txt
2086,1.4166666666666667,Success,史蒂芬品克：對暴力的誤解.txt
2087,2.2,Success,"Zainab Salbi: 女性, 戰爭, 與和平的夢想.txt"
2088,2.2,Success,我的 DNA 自動販賣機.txt
2089,2.2,Success,派翠克•阿瓦談領導者教育.txt
2090,2.2,Success,Rufus Griscom + Alisa Volkman: 談談為人父母的禁忌.txt
2091,2.75,Success,Neil Pasricha：絕妙3A.txt
2092,2.2,Success,Raghava KK ：顛覆你的故事.txt
2093,2.75,Success,羅伯特•福爾: 動物的移動.txt
2094,Failed,Failed,資本主義會吞噬民主──除非我們揚聲.txt
2095,2.2,Success,丹尼斯．赫岑 (Denise Herzing) - 人類可以說海豚語嗎？.txt
2096,4.666666666666667,Success,Sergey Brin 和 Larry Page 談 Google.txt
2097,2.2,Success,"""坐""的再解構- Niels Diffrient.txt"
2098,4.4,Success, Abrams的神祕魔法盒.txt
2099,Failed,Failed,傑．法蘭克的電腦狂想喜劇.txt
2100,5.333333333333333,Success,Arthur Potts Dawson: 構築環保餐廳.txt
2101,Failed,Failed,夏恩．科伊贊（Shane Koyczan）：「時至今日」…給霸凌的受害者和人間之美.txt
2102,2.375,Success,Todd Humphreys: 如何愚弄GPS.txt
2103,2.909090909090909,Success,紙做的應急避難所.txt
2104,Failed,Failed,亞曼達 · 帕默爾：請求他人的藝術.txt
2105,2.2,Success,班．高達可 (Ben Goldacre)：擊敗壞科學.txt
2106,2.6666666666666665,Success,為什麼我活在公開演說的恐懼之中.txt
2107,2.2,Success,只要 50 美分，就能擁有如摺紙般的顯微鏡.txt
2108,Failed,Failed,巴拿馬文件曝露了一個廣大的全球問題，接下來又會是什麼呢？.txt
2109,2.2,Success,Ivan Krastev 沒有信任，民主還能存在嗎？.txt
2110,2.2,Success,自然７口技團.txt
2111,Failed,Failed,更好的衛生設備，更好的生活.txt
2112,Failed,Failed,網路：讓社會變革容易組織，卻難以實現.txt
2113,2.2,Success,來自阿拉伯女實業家的三個關於成功的告誡.txt
2114,2.2,Success,零距離接觸每一幅你想要看的藝術品.txt
2115,2.2,Success,Emmanuel Jal: 戰地兒童的歌聲.txt
2116,2.2,Success,丹·布特納：如何活過100歲.txt
2117,2.2,Success,艾瑞克迪旭曼 (Eric Dishman): 健康照護應該是團隊運動.txt
2118,2.2,Success,Bonnie Bassler 談細菌如何溝通.txt
2119,Failed,Failed,我的宗教對女性的真實敘述.txt
2120,Failed,Failed,拯救海洋，餵飽全世界！.txt
2121,Failed,Failed,載著五百名難民的船沉沒，兩名生還者的故事.txt
2122,Failed,Failed,新望遠鏡可能發現宇宙之初.txt
2123,2.2,Success,派翠西亞柏莎一窺暗物質清晰面貌.txt
2124,2.2,Success,John Hockenberry：我們都是設計師.txt
2125,2.2,Success,Ian Ritchie: 我推掉了Tim Berners-Lee的一天.txt
2126,Failed,Failed,如何拯救壞學校？無畏的領導，努力的愛.txt
2127,2.1666666666666665,Success,艾薩克‧麥茲拉西（Issac Mizrahi）談時尚和創造力.txt
2128,2.2,Success,Ben Goldacre: 關於處方，醫生所不知道的事.txt
2129,Failed,Failed,抗生素危機來襲.txt
2130,3.6,Success,內爾．麥凱演唱《珍珠之母》與《多想和你在一起》.txt
2131,Failed,Failed,由嬰兒尿布所啟發的大腦研究新法.txt
2132,2.2,Success,蓋瑞•弗雷克：「樞紐」是網路探索方法的轉捩點嗎？.txt
2133,Failed,Failed,有“靈魂”的機器人.txt
2134,2.3333333333333335,Success,布萊恩-思凱揭露海洋的榮耀與驚悚.txt
2135,Failed,Failed,微細領導力.txt
2136,2.2,Success,Janine di Giovanni: 在戰爭中，我看到什麼?.txt
2137,2.2,Success,維克蘭˙帕特爾: 全民投入心理衛生.txt
2138,2.2,Success,Brian Greene: 我們的宇宙如何巧妙地容許生命?.txt
2139,Failed,Failed,讓退伍軍人歸途難行的孤獨社會.txt
2140,2.2,Success,我們可以使用病毒偵測 (或者治療) 癌症.txt
2141,Failed,Failed,腦麻只是其一.txt
2142,Failed,Failed,同步撞擊的鐵槌讓產生核融合成真.txt
2143,2.2,Success,Lee Hotz帶你走入南極的時光機中.txt
2144,2.2,Success,想做個社會運動參與者？從改變你的玩具開始.txt
2145,2.2,Success,氣候形勢—我們能為之做什麼？.txt
2146,Failed,Failed,行星維持生命存在的要素.txt
2147,2.2,Success,MacMaster和Leahy演奏小提琴.txt
2148,2.2,Success,史蒂芬•沃夫朗：計算一切的理論.txt
2149,2.2,Success,Chris Anderson: 線上影片如何驅動創新.txt
2150,2.2,Success,美國國家安全局如何背叛了世界的信任——行動起來.txt
2151,3.0,Success,提爾尼•提絲與翻車魚共游.txt
2152,2.0,Success,拉客？.txt
2153,2.2,Success,基因編輯技術現在能永遠地改變整個物種.txt
2154,2.2,Success,艾瑞克·惠特克：2000人的虛擬合唱團.txt
2155,Failed,Failed,烏克蘭革命的戰士與哀悼者.txt
2156,5.7,Success,麥克薛莫：自欺背後的模式.txt
2157,2.2,Success,比爾‧達文霍(Bill Davenhall)：健康本於所居.txt
2158,2.2,Success,薩西‧塔魯爾：為何國家應該追求「軟」實力.txt
2159,3.7142857142857144,Success,斯特凡布羅德：網路讓我們變得更親密.txt
2160,2.2,Success,用高度科學分類的方式，看待憎恨者.txt
2161,Failed,Failed,別拿火星當備胎.txt
2162,2.2,Success,英國為什麼選擇脫歐 － 現在我們該怎麼做.txt
2163,Failed,Failed,災難後，機器人要來拯救大家！.txt
2164,2.75,Success,凱薩琳‧摩爾談蓋綠房子.txt
2165,2.75,Success,Jon Nguyen: 在自家觀賞太陽系.txt
2166,2.2,Success,Ernest Madu向人們展示世界一流的醫療保健服務.txt
2167,2.2,Success,大衛-霍爾特 演奏深山樂曲.txt
2168,Failed,Failed,Susan Cain：內向者的力量.txt
2169,2.4166666666666665,Success,米切爾．瑞斯尼克: 讓我們教孩子編寫電腦程式.txt
2170,Failed,Failed,迷幻科學.txt
2171,2.2,Success,Bjarke Ingels：飛速講解三個建築故事.txt
2172,2.75,Success,Ron Eglash談非洲碎形.txt
2173,Failed,Failed,早期癌症檢測的新方向？.txt
2174,2.2,Success,Lisa Margonelli: 石油的政治化學性質.txt
2175,2.2,Success,Steven Schwaitzberg: 外科醫生的通用翻譯器.txt
2176,2.2,Success,"Erik Schlangen: 一條""自行癒合""的柏油路.txt"
2177,2.2,Success,為什麼有野心的女性，頭頂是平的？.txt
2178,2.2,Success,新的“智慧”方程式.txt
2179,5.5,Success,Paola Antonelli 談設計作為一門藝術.txt
2180,2.2,Success,教育不是為了分數.txt
2181,2.2,Success,Alanna Shaikh：我如何準備阿茲海默症的到來.txt
2182,Failed,Failed,當網路霸凌走調失控時會怎樣呢?.txt
